"uid","domainID","siteID","namedLocation","laboratoryName","collectDate","processedDate","genomicsSampleID","deprecatedVialID","dnaSampleID","internalLabID","sequenceAnalysisType","testMethod","sampleMaterial","sampleMass","nucleicAcidConcentration","nucleicAcidQuantMethod","nucleicAcidPurity","dnaPooledStatus","qaqcStatus","dnaProcessedBy","remarks","dataQF","publicationDate"
"788b1a88-2d11-4129-a651-5fb7d813442e","D08","LENO","LENO_004.basePlot.bgc","Battelle Applied Genomics",2016-08-30 16:45:00,2018-07-11,"LENO_004-M-7-8.5-20160830-GEN",NA,"LENO_004-M-7-8.5-20160830-GEN-DNA1","BMI_Plate72WellD11","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,25,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"a65cd080-2b3c-43f3-8b0b-450ce048f4fd","D08","LENO","LENO_004.basePlot.bgc","Battelle Applied Genomics",2016-08-30 17:32:00,2018-07-10,"LENO_004-M-20160830-COMP",NA,"LENO_004-M-20160830-COMP-DNA1","BMI_Plate71WellB11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"4eb156d0-e7ad-497a-9013-2bf0dd8e9660","D08","LENO","LENO_004.basePlot.bgc","Battelle Applied Genomics",2016-08-30 17:09:00,2018-07-11,"LENO_004-M-20.5-3-20160830-GEN",NA,"LENO_004-M-20.5-3-20160830-GEN-DNA1","BMI_Plate72WellD10","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,17,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"42200353-4868-448a-82f8-678f8d91e689","D08","LENO","LENO_004.basePlot.bgc","Battelle Applied Genomics",2016-08-30 17:32:00,2018-07-11,"LENO_004-M-0-20-20160830-GEN",NA,"LENO_004-M-0-20-20160830-GEN-DNA1","BMI_Plate72WellD9","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,37,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"01a509b7-2f57-4421-ad6a-5b6b32257a10","D08","LENO","LENO_006.basePlot.bgc","Battelle Applied Genomics",2016-08-30 17:40:00,2018-07-11,"LENO_006-M-35.5-21.5-20160830-GEN",NA,"LENO_006-M-35.5-21.5-20160830-GEN-DNA1","BMI_Plate72WellF10","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,26,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"a01be43b-98ca-4b15-a267-8ddf375235f3","D08","LENO","LENO_006.basePlot.bgc","Battelle Applied Genomics",2016-08-30 18:00:00,2018-07-10,"LENO_006-M-20160830-COMP",NA,"LENO_006-M-20160830-COMP-DNA1","BMI_Plate71WellC1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,17,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"a9b0cabb-4b40-423c-98e8-ff5d0c8f2fd2","D08","LENO","LENO_006.basePlot.bgc","Battelle Applied Genomics",2016-08-30 17:52:00,2018-07-11,"LENO_006-M-37.5-18.5-20160830-GEN",NA,"LENO_006-M-37.5-18.5-20160830-GEN-DNA1","BMI_Plate72WellF11","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,44,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"4f0be019-0005-4a4d-ac48-28e3b5b3f844","D08","LENO","LENO_006.basePlot.bgc","Battelle Applied Genomics",2016-08-30 18:00:00,2018-07-11,"LENO_006-M-10-31.5-20160830-GEN",NA,"LENO_006-M-10-31.5-20160830-GEN-DNA1","BMI_Plate72WellF9","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,47,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"2dc1c588-9bf3-4ccc-a84d-12ad9281e653","D08","LENO","LENO_002.basePlot.bgc","Battelle Applied Genomics",2018-07-09 14:02:00,2018-12-18,"LENO_002-M-2-13-20180709-GEN",NA,"LENO_002-M-2-13-20180709-GEN-DNA1","BMI_Plate89WellA5","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,8.3,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"00d6e749-4ad3-4f33-acbd-6892176b955b","D08","LENO","LENO_002.basePlot.bgc","Battelle Applied Genomics",2018-07-09 14:46:00,2018-12-17,"LENO_002-M-20180709-COMP",NA,"LENO_002-M-20180709-COMP-DNA1","BMI_Plate88WellF11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,3.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"6aa842b3-f2ca-4fc3-ad44-b69e452e845f","D08","LENO","LENO_061.basePlot.bgc","Battelle Applied Genomics",2018-07-09 14:10:00,2018-12-18,"LENO_061-M-26-38-20180709-GEN",NA,"LENO_061-M-26-38-20180709-GEN-DNA1","BMI_Plate89WellD10","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,9.1,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"53a7955a-eff6-452e-9cda-d92c4e45907f","D08","LENO","LENO_061.basePlot.bgc","Battelle Applied Genomics",2018-07-09 14:53:00,2018-12-17,"LENO_061-M-20180709-COMP",NA,"LENO_061-M-20180709-COMP-DNA1","BMI_Plate88WellE8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,17,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"aa059515-e712-4a0f-82a0-15b20fe44a61","D08","LENO","LENO_002.basePlot.bgc","Battelle Applied Genomics",2018-07-09 14:27:00,2018-12-18,"LENO_002-M-11.5-35.5-20180709-GEN",NA,"LENO_002-M-11.5-35.5-20180709-GEN-DNA1","BMI_Plate89WellB2","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,16,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"48ad8ce2-c28d-4131-91fc-3791ae179820","D08","LENO","LENO_061.basePlot.bgc","Battelle Applied Genomics",2018-07-09 14:33:00,2018-12-18,"LENO_061-M-10.5-32.5-20180709-GEN",NA,"LENO_061-M-10.5-32.5-20180709-GEN-DNA1","BMI_Plate89WellD8","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,14,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"aff9d034-6e3d-499e-98b5-8325e62cc3eb","D08","LENO","LENO_002.basePlot.bgc","Battelle Applied Genomics",2018-07-09 14:46:00,2018-12-18,"LENO_002-M-20.5-32-20180709-GEN",NA,"LENO_002-M-20.5-32-20180709-GEN-DNA1","BMI_Plate89WellA4","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"69611e92-57ea-4003-ad19-084c1ff6c289","D08","LENO","LENO_061.basePlot.bgc","Battelle Applied Genomics",2018-07-09 14:53:00,2018-12-18,"LENO_061-M-12.5-0.5-20180709-GEN",NA,"LENO_061-M-12.5-0.5-20180709-GEN-DNA1","BMI_Plate89WellD9","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,9.1,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"7465dc17-89e3-4d6b-a8ab-d8847e2ca9e9","D08","LENO","LENO_003.basePlot.bgc","Battelle Applied Genomics",2018-07-09 15:26:00,2018-12-18,"LENO_003-M-31-8.5-20180709-GEN",NA,"LENO_003-M-31-8.5-20180709-GEN-DNA1","BMI_Plate89WellB12","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,27,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"de33fc5e-795a-44f9-a817-83b331ff0fbc","D08","LENO","LENO_003.basePlot.bgc","Battelle Applied Genomics",2018-07-09 16:08:00,2018-12-17,"LENO_003-M-20180709-COMP",NA,"LENO_003-M-20180709-COMP-DNA1","BMI_Plate88WellF12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,11,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"b75d7463-b440-41d6-992f-66985e7cb073","D08","LENO","LENO_062.basePlot.bgc","Battelle Applied Genomics",2018-07-09 15:31:00,2018-12-18,"LENO_062-M-1.5-12.5-20180709-GEN",NA,"LENO_062-M-1.5-12.5-20180709-GEN-DNA1","BMI_Plate89WellE3","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,19,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"5bc0b456-b6f8-43c7-ad9c-f81717cdf76c","D08","LENO","LENO_062.basePlot.bgc","Battelle Applied Genomics",2018-07-09 16:09:00,2018-12-17,"LENO_062-M-20180709-COMP",NA,"LENO_062-M-20180709-COMP-DNA1","BMI_Plate88WellE9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,16,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"3c471d70-0dd1-47de-9e26-75e6ac4b97fb","D08","LENO","LENO_062.basePlot.bgc","Battelle Applied Genomics",2018-07-09 15:35:00,2018-12-18,"LENO_062-M-0.5-38.5-20180709-GEN",NA,"LENO_062-M-0.5-38.5-20180709-GEN-DNA1","BMI_Plate89WellE2","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,11,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"78f09f7c-058c-48ed-9aeb-da7744622144","D08","LENO","LENO_003.basePlot.bgc","Battelle Applied Genomics",2018-07-09 15:52:00,2018-12-18,"LENO_003-M-2-22-20180709-GEN",NA,"LENO_003-M-2-22-20180709-GEN-DNA1","BMI_Plate89WellB8","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,37,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"e1451ebe-114c-4c37-a8ba-4236f1f27ae4","D08","LENO","LENO_003.basePlot.bgc","Battelle Applied Genomics",2018-07-09 16:08:00,2018-12-18,"LENO_003-M-24.5-37-20180709-GEN",NA,"LENO_003-M-24.5-37-20180709-GEN-DNA1","BMI_Plate89WellB9","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,8,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"9757b063-394e-407f-9c9e-8fcb7ebe7cd4","D08","LENO","LENO_062.basePlot.bgc","Battelle Applied Genomics",2018-07-09 16:09:00,2018-12-18,"LENO_062-M-38-34-20180709-GEN",NA,"LENO_062-M-38-34-20180709-GEN-DNA1","BMI_Plate89WellE5","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"b9e42138-c990-41c4-9b3e-a5cc62e7a8c5","D08","LENO","LENO_063.basePlot.bgc","Battelle Applied Genomics",2018-07-09 16:59:00,2018-12-18,"LENO_063-M-6.5-15.5-20180709-GEN",NA,"LENO_063-M-6.5-15.5-20180709-GEN-DNA1","BMI_Plate89WellE12","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,4.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"59863823-c2fd-46a8-b4d7-0490310299c3","D08","LENO","LENO_063.basePlot.bgc","Battelle Applied Genomics",2018-07-09 17:26:00,2018-12-17,"LENO_063-M-20180709-COMP",NA,"LENO_063-M-20180709-COMP-DNA1","BMI_Plate88WellE10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,22,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"ead94c42-c7c6-4716-84b7-22cc2a0f3d2b","D08","LENO","LENO_063.basePlot.bgc","Battelle Applied Genomics",2018-07-09 17:12:00,2018-12-18,"LENO_063-M-29.5-4.5-20180709-GEN",NA,"LENO_063-M-29.5-4.5-20180709-GEN-DNA1","BMI_Plate89WellE9","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,21,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"1b3f1292-5689-4f4d-bdfd-917a2ed5536f","D08","LENO","LENO_006.basePlot.bgc","Battelle Applied Genomics",2018-07-09 17:13:00,2018-12-18,"LENO_006-M-19.5-5.5-20180709-GEN",NA,"LENO_006-M-19.5-5.5-20180709-GEN-DNA1","BMI_Plate89WellD2","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,5.8,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"eeec2178-5ff1-46ad-80f4-99dd418db594","D08","LENO","LENO_006.basePlot.bgc","Battelle Applied Genomics",2018-07-09 17:44:00,2018-12-17,"LENO_006-M-20180709-COMP",NA,"LENO_006-M-20180709-COMP-DNA1","BMI_Plate88WellE7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9.7,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"f199781c-d4c4-4a21-8640-6d52f9c39758","D08","LENO","LENO_006.basePlot.bgc","Battelle Applied Genomics",2018-07-09 17:26:00,2018-12-18,"LENO_006-M-39-12.5-20180709-GEN",NA,"LENO_006-M-39-12.5-20180709-GEN-DNA1","BMI_Plate89WellD6","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"a28daf6e-f11e-4e9a-892b-a988cd5064b0","D08","LENO","LENO_063.basePlot.bgc","Battelle Applied Genomics",2018-07-09 17:26:00,2018-12-18,"LENO_063-M-39.5-26.5-20180709-GEN",NA,"LENO_063-M-39.5-26.5-20180709-GEN-DNA1","BMI_Plate89WellE11","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,28,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"74e831cc-41cd-413a-9e4b-9da660e3220d","D08","LENO","LENO_006.basePlot.bgc","Battelle Applied Genomics",2018-07-09 17:44:00,2018-12-18,"LENO_006-M-23.5-37.5-20180709-GEN",NA,"LENO_006-M-23.5-37.5-20180709-GEN-DNA1","BMI_Plate89WellD4","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,19,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"92000dac-02c3-4601-952c-20e491059c83","D08","LENO","LENO_064.basePlot.bgc","Battelle Applied Genomics",2018-07-09 17:57:00,2018-12-18,"LENO_064-M-3-10.5-20180709-GEN",NA,"LENO_064-M-3-10.5-20180709-GEN-DNA1","BMI_Plate89WellF5","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,14,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"34fa6561-90ab-400a-b1ae-60cb9dbad3d3","D08","LENO","LENO_064.basePlot.bgc","Battelle Applied Genomics",2018-07-09 18:17:00,2018-12-17,"LENO_064-M-20180709-COMP",NA,"LENO_064-M-20180709-COMP-DNA1","BMI_Plate88WellE11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"08ebc77a-a8d5-4e7f-8e54-f9f7f09ffe8f","D08","LENO","LENO_064.basePlot.bgc","Battelle Applied Genomics",2018-07-09 17:59:00,2018-12-18,"LENO_064-M-32-9.5-20180709-GEN",NA,"LENO_064-M-32-9.5-20180709-GEN-DNA1","BMI_Plate89WellF6","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"8e74c306-0ff9-4a98-bace-cacbdc6970c4","D08","LENO","LENO_064.basePlot.bgc","Battelle Applied Genomics",2018-07-09 18:17:00,2018-12-18,"LENO_064-M-17-35-20180709-GEN",NA,"LENO_064-M-17-35-20180709-GEN-DNA1","BMI_Plate89WellF3","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,14,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"17216ab3-fef3-4fcb-ba62-f7072c3c74cd","D08","LENO","LENO_004.basePlot.bgc","Battelle Applied Genomics",2018-07-09 18:28:00,2018-12-18,"LENO_004-M-15-0.5-20180709-GEN",NA,"LENO_004-M-15-0.5-20180709-GEN-DNA1","BMI_Plate89WellC2","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,7.7,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"b20f677b-45f7-453d-8e99-f360c9c026b7","D08","LENO","LENO_004.basePlot.bgc","Battelle Applied Genomics",2018-07-09 19:06:00,2018-12-17,"LENO_004-M-20180709-COMP",NA,"LENO_004-M-20180709-COMP-DNA1","BMI_Plate88WellE5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,14,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"f557861f-d6a9-482c-ac13-bbc9499e8db6","D08","LENO","LENO_004.basePlot.bgc","Battelle Applied Genomics",2018-07-09 18:57:00,2018-12-18,"LENO_004-M-31.5-37.5-20180709-GEN",NA,"LENO_004-M-31.5-37.5-20180709-GEN-DNA1","BMI_Plate89WellC4","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,5.8,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"2c64079a-980f-482e-ac47-225daa1e8e7c","D08","LENO","LENO_004.basePlot.bgc","Battelle Applied Genomics",2018-07-09 19:06:00,2018-12-18,"LENO_004-M-8-28-20180709-GEN",NA,"LENO_004-M-8-28-20180709-GEN-DNA1","BMI_Plate89WellC7","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,29,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"73a83fd4-7d7f-4aa8-9f98-4451ba12b362","D08","LENO","LENO_005.basePlot.bgc","Battelle Applied Genomics",2018-07-09 19:46:00,2018-12-18,"LENO_005-M-30-38-20180709-GEN",NA,"LENO_005-M-30-38-20180709-GEN-DNA1","BMI_Plate89WellC10","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,23,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"f1eaa8ef-35b5-47c2-a49e-8039cea9975a","D08","LENO","LENO_005.basePlot.bgc","Battelle Applied Genomics",2018-07-09 20:05:00,2018-12-17,"LENO_005-M-20180709-COMP",NA,"LENO_005-M-20180709-COMP-DNA1","BMI_Plate88WellE6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,11,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"31f99dc2-32fb-401d-8b85-a56f1c4346d7","D08","LENO","LENO_005.basePlot.bgc","Battelle Applied Genomics",2018-07-09 19:52:00,2018-12-18,"LENO_005-M-0.5-16-20180709-GEN",NA,"LENO_005-M-0.5-16-20180709-GEN-DNA1","BMI_Plate89WellC8","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,16,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"5151aa51-abc8-4f9e-877c-2462cfcc0786","D08","LENO","LENO_005.basePlot.bgc","Battelle Applied Genomics",2018-07-09 20:05:00,2018-12-18,"LENO_005-M-30-9.5-20180709-GEN",NA,"LENO_005-M-30-9.5-20180709-GEN-DNA1","BMI_Plate89WellC11","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,5.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"a344e082-f480-4683-ba01-d5aacf161f56","D08","LENO","LENO_001.basePlot.bgc","Battelle Applied Genomics",2018-07-11 15:40:00,2018-12-18,"LENO_001-M-17.5-32-20180711-GEN",NA,"LENO_001-M-17.5-32-20180711-GEN-DNA1","BMI_Plate89WellA10","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,4.3,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"4eca7ea7-d043-4974-b542-a4529834bb9d","D08","LENO","LENO_001.basePlot.bgc","Battelle Applied Genomics",2018-07-11 16:18:00,2018-12-17,"LENO_001-M-20180711-COMP",NA,"LENO_001-M-20180711-COMP-DNA1","BMI_Plate88WellF10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,7.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"ef6c893d-4290-47b9-b1ae-e206f7a844b1","D08","LENO","LENO_001.basePlot.bgc","Battelle Applied Genomics",2018-07-11 15:58:00,2018-12-18,"LENO_001-M-39.5-37-20180711-GEN",NA,"LENO_001-M-39.5-37-20180711-GEN-DNA1","BMI_Plate89WellA12","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,3.4,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"834e4c15-0f3d-48c0-a2e3-baceb5f1c778","D08","LENO","LENO_001.basePlot.bgc","Battelle Applied Genomics",2018-07-11 16:18:00,2018-12-18,"LENO_001-M-29-3.5-20180711-GEN",NA,"LENO_001-M-29-3.5-20180711-GEN-DNA1","BMI_Plate89WellA11","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,9.6,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"435ea4ac-8663-49b5-bb33-0bd92ceea98d","D08","TALL","TALL_004.basePlot.bgc","Argonne National Laboratory",2014-05-16 13:08:00,2014-12-19,"TALL_004-M-29-37-20140516-GEN","TALL.004.41.M.29.37.20140516","TALL_004-M-29-37-20140516-GEN-DNA1",NA,"marker gene and metagenomics","ANL_soilDnaExtractionSOP_2015","soil",0.25,17.5,"PicoGreen assay",NA,"N",NA,"8xsomxViKYi7PNnhyJIlwg==","Sample IDs may not be in the same format as sequence data. Refer to deprecatedVialID.","legacyData","20201217T035732Z"
"26effe5d-3ec1-4e60-8d84-96f6582be063","D08","TALL","TALL_004.basePlot.bgc","Argonne National Laboratory",2014-05-16 13:33:00,2014-12-19,"TALL_004-M-9-11-20140516-GEN","TALL.004.21.M.9.11.20140516","TALL_004-M-9-11-20140516-GEN-DNA1",NA,"marker gene and metagenomics","ANL_soilDnaExtractionSOP_2015","soil",0.25,15,"PicoGreen assay",NA,"N",NA,"8xsomxViKYi7PNnhyJIlwg==","Sample IDs may not be in the same format as sequence data. Refer to deprecatedVialID.","legacyData","20201217T035732Z"
"3fabb683-eb30-4ee0-9c2b-5c9b364bf34d","D08","TALL","TALL_004.basePlot.bgc","Argonne National Laboratory",2014-05-16 13:52:00,2014-12-19,"TALL_004-M-17-9-20140516-GEN","TALL.004.21.M.17.9.20140516","TALL_004-M-17-9-20140516-GEN-DNA1",NA,"marker gene and metagenomics","ANL_soilDnaExtractionSOP_2015","soil",0.25,17.7,"PicoGreen assay",NA,"N",NA,"8xsomxViKYi7PNnhyJIlwg==","Sample IDs may not be in the same format as sequence data. Refer to deprecatedVialID.","legacyData","20201217T035732Z"
"ab5c392b-14b8-478b-b731-e29efd1ec054","D08","TALL","TALL_002.basePlot.bgc","Argonne National Laboratory",2014-05-16 15:01:00,2014-12-19,"TALL_002-M-5-26-20140516-GEN","TALL.002.39.M.05.26.20140516","TALL_002-M-5-26-20140516-GEN-DNA1",NA,"marker gene and metagenomics","ANL_soilDnaExtractionSOP_2015","soil",0.25,21.8,"PicoGreen assay",NA,"N",NA,"8xsomxViKYi7PNnhyJIlwg==","Sample IDs may not be in the same format as sequence data. Refer to deprecatedVialID.","legacyData","20201217T035732Z"
"3062d5a3-8c16-458e-b3ba-8c9ce28e4cf2","D08","TALL","TALL_002.basePlot.bgc","Argonne National Laboratory",2014-05-16 15:17:00,2014-12-19,"TALL_002-M-12-7-20140516-GEN","TALL.002.21.M.12.07.20140516","TALL_002-M-12-7-20140516-GEN-DNA1",NA,"marker gene and metagenomics","ANL_soilDnaExtractionSOP_2015","soil",0.25,11.9,"PicoGreen assay",NA,"N",NA,"8xsomxViKYi7PNnhyJIlwg==","Sample IDs may not be in the same format as sequence data. Refer to deprecatedVialID.","legacyData","20201217T035732Z"
"6c17fbf8-b212-4bcc-9d4a-31cd285b91ad","D08","TALL","TALL_002.basePlot.bgc","Argonne National Laboratory",2014-05-16 15:28:00,2015-01-27,"TALL_002-M-35-24-20140516-GEN","TALL.002.41.M.35.24.20140516","TALL_002-M-35-24-20140516-GEN-DNA1",NA,"marker gene and metagenomics","ANL_soilDnaExtractionSOP_2015","soil",0.25,37,"PicoGreen assay",NA,"N",NA,"8xsomxViKYi7PNnhyJIlwg==","Sample IDs may not be in the same format as sequence data. Refer to deprecatedVialID.","legacyData","20201217T035732Z"
"d739da81-b018-404a-8246-86009f800fec","D08","TALL","TALL_001.basePlot.bgc","Argonne National Laboratory",2014-05-16 15:32:00,2014-12-19,"TALL_001-M-26-3-20140516-GEN","TALL.001.23.M.26.03.20140516","TALL_001-M-26-3-20140516-GEN-DNA1",NA,"marker gene and metagenomics","ANL_soilDnaExtractionSOP_2015","soil",0.25,32.2,"PicoGreen assay",NA,"N",NA,"8xsomxViKYi7PNnhyJIlwg==","Sample IDs may not be in the same format as sequence data. Refer to deprecatedVialID.","legacyData","20201217T035732Z"
"ddbf6fd2-00db-4fae-83f6-3447f8ded80b","D08","TALL","TALL_001.basePlot.bgc","Argonne National Laboratory",2014-05-16 15:32:00,2015-01-27,"TALL_001-O-26-3-20140516-GEN","TALL.001.23.O.26.03.20140516","TALL_001-O-26-3-20140516-GEN-DNA1",NA,"marker gene and metagenomics","ANL_soilDnaExtractionSOP_2015","soil",0.25,57.5,"PicoGreen assay",NA,"N",NA,"8xsomxViKYi7PNnhyJIlwg==","Sample IDs may not be in the same format as sequence data. Refer to deprecatedVialID.","legacyData","20201217T035732Z"
"61cf25b6-998f-43f4-9690-b71effa3850c","D08","TALL","TALL_001.basePlot.bgc","Argonne National Laboratory",2014-05-16 16:23:00,2015-06-01,"TALL_001-M-20140516-COMP","TALL.001.xx.M.xx.x.20140516","TALL_001-M-20140516-COMP-DNA1",NA,"metagenomics","ANL_soilDnaExtractionSOP_2015","soil",0.25,NA,NA,NA,"Y",NA,NA,"Sample IDs may not be in the same format as sequence data. Refer to deprecatedVialID | DNA extracts from the same plotID-horizon-collectDate were pooled prior to analysis. Refer to sls_metagenomicsPooling table","legacyData","20201217T035732Z"
