"uid","domainID","siteID","namedLocation","laboratoryName","collectDate","processedDate","genomicsSampleID","deprecatedVialID","dnaSampleID","internalLabID","sequenceAnalysisType","testMethod","sampleMaterial","sampleMass","nucleicAcidConcentration","nucleicAcidQuantMethod","nucleicAcidPurity","dnaPooledStatus","qaqcStatus","dnaProcessedBy","remarks","dataQF","publicationDate"
"56cab52d-6139-4683-99e3-37fd528f671f","D07","ORNL","ORNL_027.basePlot.bgc","Battelle Applied Genomics","2017-06-21 13:41:00","2018-03-19","ORNL_027-O-20170621-COMP",NA,"ORNL_027-O-20170624-COMP-DNA1","BMI_Plate41WellD7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,68,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"cb2003d9-0b85-4d7e-8c24-4a91de2abf1d","D07","ORNL","ORNL_027.basePlot.bgc","Battelle Applied Genomics","2017-06-21 13:47:00","2018-03-19","ORNL_027-M-20170621-COMP",NA,"ORNL_027-M-20170624-COMP-DNA1","BMI_Plate41WellD6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"ef5d5906-981d-4f87-adf5-fd0b83e60610","D07","ORNL","ORNL_049.basePlot.bgc","Battelle Applied Genomics","2017-06-21 15:30:00","2018-03-19","ORNL_049-O-20170621-COMP",NA,"ORNL_049-O-20170621-COMP-DNA1","BMI_Plate41WellE3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,61,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"55104dac-3aa1-4143-8a45-5caffd090698","D07","ORNL","ORNL_049.basePlot.bgc","Battelle Applied Genomics","2017-06-21 15:37:00","2018-03-19","ORNL_049-M-20170621-COMP",NA,"ORNL_049-M-20170621-COMP-DNA1","BMI_Plate41WellE2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,16,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"31b0483c-1016-4b6e-aad6-ce23b96a4cc8","D07","ORNL","ORNL_046.basePlot.bgc","Battelle Applied Genomics","2017-06-21 17:15:00","2018-03-19","ORNL_046-O-20170621-COMP",NA,"ORNL_046-O-20170621-COMP-DNA1","BMI_Plate41WellE1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,47,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"60bf40e4-358f-4ba9-8215-c1c0edddc380","D07","ORNL","ORNL_046.basePlot.bgc","Battelle Applied Genomics","2017-06-21 17:19:00","2018-03-19","ORNL_046-M-20170621-COMP",NA,"ORNL_046-M-20170621-COMP-DNA1","BMI_Plate41WellD12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"2f747cd8-e06a-48e2-9688-1b2299a65467","D07","ORNL","ORNL_053.basePlot.bgc","Battelle Applied Genomics","2017-06-21 18:16:00","2018-03-19","ORNL_053-O-20170621-COMP",NA,"ORNL_053-O-20170621-COMP-DNA1","BMI_Plate41WellE5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,18,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"3fc1fbf1-ba25-4e34-85ba-864df763bd00","D07","ORNL","ORNL_053.basePlot.bgc","Battelle Applied Genomics","2017-06-21 18:18:00","2018-03-19","ORNL_053-M-20170621-COMP",NA,"ORNL_053-M-20170621-COMP-DNA1","BMI_Plate41WellE4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,50,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"d0cad70d-2894-4d9c-9825-a6f2db1160f4","D07","ORNL","ORNL_043.basePlot.bgc","Battelle Applied Genomics","2017-06-21 19:08:00","2018-03-19","ORNL_043-O-20170621-COMP",NA,"ORNL_043-O-20170621-COMP-DNA1","BMI_Plate41WellD11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,45,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"f26477b3-db8d-4fd8-937d-bcef72ab3135","D07","ORNL","ORNL_043.basePlot.bgc","Battelle Applied Genomics","2017-06-21 19:14:00","2018-03-19","ORNL_043-M-20170621-COMP",NA,"ORNL_043-M-20170621-COMP-DNA1","BMI_Plate41WellD10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9.8,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"74200e70-f0dd-4eae-8ab1-b9237c1659c7","D07","ORNL","ORNL_029.basePlot.bgc","Battelle Applied Genomics","2017-06-21 21:50:00","2018-03-19","ORNL_029-O-20170621-COMP",NA,"ORNL_029-O-20170621-COMP-DNA1","BMI_Plate41WellD9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,46,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"5307f5de-e084-4457-8561-ba1ef7a41d21","D07","ORNL","ORNL_029.basePlot.bgc","Battelle Applied Genomics","2017-06-21 21:55:00","2018-03-19","ORNL_029-M-20170621-COMP",NA,"ORNL_029-M-20170621-COMP-DNA1","BMI_Plate41WellD8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,26,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T192012Z"
"67936366-09cb-4a6e-bf14-e2b2dd96397b","D08","DELA","DELA_037.basePlot.bgc","Battelle Applied Genomics","2016-08-24 14:56:00","2018-06-11","DELA_037-M-20160824-COMP",NA,"DELA_037-M-20160824-COMP-DNA1","BMI_Plate68WellH5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9.5,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T145028Z"
"0e07de87-c957-4747-9e87-643c24d24b77","D08","DELA","DELA_038.basePlot.bgc","Battelle Applied Genomics","2016-08-24 14:36:00","2018-06-11","DELA_038-M-20160824-COMP",NA,"DELA_038-M-20160824-COMP-DNA1","BMI_Plate68WellA6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T145028Z"
"4be76399-9fdb-498b-b85b-31d941b97880","D08","DELA","DELA_041.basePlot.bgc","Battelle Applied Genomics","2016-08-24 16:30:00","2018-06-11","DELA_041-M-20160824-COMP",NA,"DELA_041-M-20160824-COMP-DNA1","BMI_Plate68WellC6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,8.1,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T145028Z"
"6d31ce0c-af07-4891-83d1-b031be903ab7","D08","DELA","DELA_014.basePlot.bgc","Battelle Applied Genomics","2016-08-24 17:05:00","2018-06-11","DELA_014-M-20160824-COMP",NA,"DELA_014-M-20160824-COMP-DNA1","BMI_Plate68WellG5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,3.6,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T145028Z"
"b09b2484-f79f-4c92-9662-825897bd1a00","D08","DELA","DELA_040.basePlot.bgc","Battelle Applied Genomics","2016-08-24 17:16:00","2018-06-11","DELA_040-M-20160824-COMP",NA,"DELA_040-M-20160824-COMP-DNA1","BMI_Plate68WellB6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,7,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T145028Z"
"0cb2a17b-6a77-4d6d-9be9-ce75c633fd87","D08","DELA","DELA_004.basePlot.bgc","Battelle Applied Genomics","2016-08-24 19:08:00","2018-06-11","DELA_004-M-20160824-COMP",NA,"DELA_004-M-20160824-COMP-DNA1","BMI_Plate68WellE5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,7.4,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T145028Z"
"12445dc8-b4db-41d9-8ace-aec7962f3e54","D08","DELA","DELA_003.basePlot.bgc","Battelle Applied Genomics","2016-08-24 19:05:00","2018-06-11","DELA_003-M-20160824-COMP",NA,"DELA_003-M-20160824-COMP-DNA1","BMI_Plate68WellD5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T145028Z"
"5a41e23a-ac14-4d95-98d3-dc37447005dc","D08","DELA","DELA_002.basePlot.bgc","Battelle Applied Genomics","2016-08-25 13:49:00","2018-06-11","DELA_002-M-20160825-COMP",NA,"DELA_002-M-20160825-COMP-DNA1","BMI_Plate68WellC5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,8.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T145028Z"
"b2e7e6f5-eeb3-443d-98a5-94c458c65a60","D08","DELA","DELA_001.basePlot.bgc","Battelle Applied Genomics","2016-08-25 15:03:00","2018-06-11","DELA_001-M-20160825-COMP",NA,"DELA_001-M-20160825-COMP-DNA1","BMI_Plate68WellB5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,5.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T145028Z"
"f2fefdb2-e654-48df-950a-33abbc92a41a","D08","DELA","DELA_005.basePlot.bgc","Battelle Applied Genomics","2016-08-25 16:12:00","2018-06-11","DELA_005-M-20160825-COMP",NA,"DELA_005-M-20160825-COMP-DNA1","BMI_Plate68WellF5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,10,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T145028Z"
"b5547309-74dc-411c-a967-d44bbe1d648c","D08","LENO","LENO_063.basePlot.bgc","Battelle Applied Genomics","2016-08-29 18:05:00","2018-07-10","LENO_063-M-20160829-COMP",NA,"LENO_063-M-20160829-COMP-DNA1","BMI_Plate71WellD1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,14,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"8f1aef0f-8dcb-4d7b-8104-35c753bf0d24","D08","LENO","LENO_002.basePlot.bgc","Battelle Applied Genomics","2016-08-29 19:40:00","2018-07-10","LENO_002-M-20160829-COMP",NA,"LENO_002-M-20160829-COMP-DNA1","BMI_Plate71WellA12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,0.5,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"b1a87ccd-f967-48ce-9fc2-92137bbe1e77","D08","LENO","LENO_064.basePlot.bgc","Battelle Applied Genomics","2016-08-29 19:50:00","2018-07-10","LENO_064-M-20160829-COMP",NA,"LENO_064-M-20160829-COMP-DNA1","BMI_Plate71WellD11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,27,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"fffc3796-3075-47ab-8a38-f0b97dffc0ea","D08","LENO","LENO_003.basePlot.bgc","Battelle Applied Genomics","2016-08-29 21:40:00","2018-07-10","LENO_003-M-20160829-COMP",NA,"LENO_003-M-20160829-COMP-DNA1","BMI_Plate71WellB1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"7dae1198-655c-422a-95b6-124a4efdd4f7","D08","LENO","LENO_001.basePlot.bgc","Battelle Applied Genomics","2016-08-29 21:40:00","2018-07-10","LENO_001-M-20160829-COMP",NA,"LENO_001-M-20160829-COMP-DNA1","BMI_Plate71WellA11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,8.9,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"8897c3af-d078-41d8-95dc-4fc02d99fb19","D08","LENO","LENO_061.basePlot.bgc","Battelle Applied Genomics","2016-08-30 14:44:00","2018-07-10","LENO_061-M-20160830-COMP",NA,"LENO_061-M-20160830-COMP-DNA1","BMI_Plate71WellC11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,22,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"0d063270-d4cf-45aa-bc35-de2da32e0c33","D08","LENO","LENO_005.basePlot.bgc","Battelle Applied Genomics","2016-08-30 15:35:00","2018-07-10","LENO_005-M-20160830-COMP",NA,"LENO_005-M-20160830-COMP-DNA1","BMI_Plate71WellB12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,24,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"6ece1ebc-8704-4e42-a27c-3aa732d9b8a0","D08","LENO","LENO_062.basePlot.bgc","Battelle Applied Genomics","2016-08-30 15:51:00","2018-07-10","LENO_062-M-20160830-COMP",NA,"LENO_062-M-20160830-COMP-DNA1","BMI_Plate71WellC12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"a65cd080-2b3c-43f3-8b0b-450ce048f4fd","D08","LENO","LENO_004.basePlot.bgc","Battelle Applied Genomics","2016-08-30 17:32:00","2018-07-10","LENO_004-M-20160830-COMP",NA,"LENO_004-M-20160830-COMP-DNA1","BMI_Plate71WellB11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"a01be43b-98ca-4b15-a267-8ddf375235f3","D08","LENO","LENO_006.basePlot.bgc","Battelle Applied Genomics","2016-08-30 18:00:00","2018-07-10","LENO_006-M-20160830-COMP",NA,"LENO_006-M-20160830-COMP-DNA1","BMI_Plate71WellC1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,17,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T161017Z"
"00d6e749-4ad3-4f33-acbd-6892176b955b","D08","LENO","LENO_002.basePlot.bgc","Battelle Applied Genomics","2018-07-09 14:46:00","2018-12-17","LENO_002-M-20180709-COMP",NA,"LENO_002-M-20180709-COMP-DNA1","BMI_Plate88WellF11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,3.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"53a7955a-eff6-452e-9cda-d92c4e45907f","D08","LENO","LENO_061.basePlot.bgc","Battelle Applied Genomics","2018-07-09 14:53:00","2018-12-17","LENO_061-M-20180709-COMP",NA,"LENO_061-M-20180709-COMP-DNA1","BMI_Plate88WellE8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,17,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"de33fc5e-795a-44f9-a817-83b331ff0fbc","D08","LENO","LENO_003.basePlot.bgc","Battelle Applied Genomics","2018-07-09 16:08:00","2018-12-17","LENO_003-M-20180709-COMP",NA,"LENO_003-M-20180709-COMP-DNA1","BMI_Plate88WellF12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,11,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"5bc0b456-b6f8-43c7-ad9c-f81717cdf76c","D08","LENO","LENO_062.basePlot.bgc","Battelle Applied Genomics","2018-07-09 16:09:00","2018-12-17","LENO_062-M-20180709-COMP",NA,"LENO_062-M-20180709-COMP-DNA1","BMI_Plate88WellE9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,16,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"59863823-c2fd-46a8-b4d7-0490310299c3","D08","LENO","LENO_063.basePlot.bgc","Battelle Applied Genomics","2018-07-09 17:26:00","2018-12-17","LENO_063-M-20180709-COMP",NA,"LENO_063-M-20180709-COMP-DNA1","BMI_Plate88WellE10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,22,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"eeec2178-5ff1-46ad-80f4-99dd418db594","D08","LENO","LENO_006.basePlot.bgc","Battelle Applied Genomics","2018-07-09 17:44:00","2018-12-17","LENO_006-M-20180709-COMP",NA,"LENO_006-M-20180709-COMP-DNA1","BMI_Plate88WellE7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9.7,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"34fa6561-90ab-400a-b1ae-60cb9dbad3d3","D08","LENO","LENO_064.basePlot.bgc","Battelle Applied Genomics","2018-07-09 18:17:00","2018-12-17","LENO_064-M-20180709-COMP",NA,"LENO_064-M-20180709-COMP-DNA1","BMI_Plate88WellE11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"b20f677b-45f7-453d-8e99-f360c9c026b7","D08","LENO","LENO_004.basePlot.bgc","Battelle Applied Genomics","2018-07-09 19:06:00","2018-12-17","LENO_004-M-20180709-COMP",NA,"LENO_004-M-20180709-COMP-DNA1","BMI_Plate88WellE5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,14,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"f1eaa8ef-35b5-47c2-a49e-8039cea9975a","D08","LENO","LENO_005.basePlot.bgc","Battelle Applied Genomics","2018-07-09 20:05:00","2018-12-17","LENO_005-M-20180709-COMP",NA,"LENO_005-M-20180709-COMP-DNA1","BMI_Plate88WellE6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,11,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"4eca7ea7-d043-4974-b542-a4529834bb9d","D08","LENO","LENO_001.basePlot.bgc","Battelle Applied Genomics","2018-07-11 16:18:00","2018-12-17","LENO_001-M-20180711-COMP",NA,"LENO_001-M-20180711-COMP-DNA1","BMI_Plate88WellF10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,7.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134344Z"
"75eafa06-5a29-4bb3-a2ef-886b95afdbf2","D08","TALL","TALL_047.basePlot.bgc","Battelle Applied Genomics","2016-08-22 13:47:00","2018-06-20","TALL_047-O-20160822-COMP",NA,"TALL_047-O-20160822-COMP-DNA1","BMI_Plate69WellE11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,35,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"6721b4d8-0437-42d5-a124-952eb7b92e2e","D08","TALL","TALL_047.basePlot.bgc","Battelle Applied Genomics","2016-08-22 15:26:00","2018-06-20","TALL_047-M-20160822-COMP",NA,"TALL_047-M-20160822-COMP-DNA1","BMI_Plate69WellF11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"1bf52f84-5dc6-4fac-8753-78d094232947","D08","TALL","TALL_044.basePlot.bgc","Battelle Applied Genomics","2016-08-22 17:22:00","2018-06-20","TALL_044-M-20160822-COMP",NA,"TALL_044-M-20160822-COMP-DNA1","BMI_Plate69WellG11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"eb214a0b-aff8-4ac9-91c1-1340f23129bd","D08","TALL","TALL_051.basePlot.bgc","Battelle Applied Genomics","2016-08-22 17:51:00","2018-06-20","TALL_051-M-20160822-COMP",NA,"TALL_051-M-20160822-COMP-DNA1","BMI_Plate69WellD11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,7.5,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"16a3b61d-97ec-4faf-824b-de3e865357f3","D08","TALL","TALL_051.basePlot.bgc","Battelle Applied Genomics","2016-08-22 17:30:00","2018-06-20","TALL_051-O-20160822-COMP",NA,"TALL_051-O-20160822-COMP-DNA1","BMI_Plate69WellC11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,26,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"33a47981-f438-40fe-9866-5137c9a8296d","D08","TALL","TALL_006.basePlot.bgc","Battelle Applied Genomics","2016-08-22 20:21:00","2018-06-11","TALL_006-M-20160822-COMP",NA,"TALL_006-M-20160822-COMP-DNA1","BMI_Plate68WellH6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,5.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"00a34c04-1ecd-4890-ba5d-6fbb1d3330b5","D08","TALL","TALL_004.basePlot.bgc","Battelle Applied Genomics","2016-08-23 14:17:00","2018-06-11","TALL_004-M-20160823-COMP",NA,"TALL_004-M-20160823-COMP-DNA1","BMI_Plate68WellG6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,0.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"a1f3e9c6-e380-4165-a3ea-089243a3342e","D08","TALL","TALL_054.basePlot.bgc","Battelle Applied Genomics","2016-08-23 15:10:00","2018-06-20","TALL_054-M-20160823-COMP",NA,"TALL_054-M-20160823-COMP-DNA1","BMI_Plate69WellB11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4.3,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"5010f5a2-b2aa-499e-92ef-2b8a34311418","D08","TALL","TALL_007.basePlot.bgc","Battelle Applied Genomics","2016-08-23 17:08:00","2018-06-20","TALL_007-M-20160823-COMP",NA,"TALL_007-M-20160823-COMP-DNA1","BMI_Plate69WellH11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,11,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"e82c60d5-e3cb-4366-9d00-83079001ec24","D08","TALL","TALL_002.basePlot.bgc","Battelle Applied Genomics","2016-08-23 18:04:00","2018-06-11","TALL_002-O-20160823-COMP",NA,"TALL_002-O-20160823-COMP-DNA1","BMI_Plate68WellE6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,21,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"1407d456-1578-437e-8ab6-9ffc32512e52","D08","TALL","TALL_001.basePlot.bgc","Battelle Applied Genomics","2016-08-23 19:17:00","2018-06-11","TALL_001-M-20160823-COMP",NA,"TALL_001-M-20160823-COMP-DNA1","BMI_Plate68WellD6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,8.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"4ac026fd-dc9f-4b9c-8768-3c0ed6eb8b06","D08","TALL","TALL_003.basePlot.bgc","Battelle Applied Genomics","2016-08-23 19:54:00","2018-06-11","TALL_003-M-20160823-COMP",NA,"TALL_003-M-20160823-COMP-DNA1","BMI_Plate68WellF6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,6.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T173124Z"
"2cb99296-1f1f-457c-b7e9-1482a7670acf","D08","TALL","TALL_001.basePlot.bgc","Battelle Applied Genomics","2017-06-12 14:53:00","2018-03-19","TALL_001-O-20170612-COMP",NA,"TALL_001-O-20170612-COMP-DNA1","BMI_Plate41WellF6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,16,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T213800Z"
"853fc028-3600-4142-bb88-589a45d91dc8","D08","TALL","TALL_001.basePlot.bgc","Battelle Applied Genomics","2017-06-12 14:17:00","2018-03-19","TALL_001-M-20170612-COMP",NA,"TALL_001-M-20170612-COMP-DNA1","BMI_Plate41WellF5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,14,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T213800Z"
"22ab8e41-a8d0-4e77-b3cb-8247c103291d","D08","TALL","TALL_002.basePlot.bgc","Battelle Applied Genomics","2017-06-12 15:42:00","2018-03-19","TALL_002-M-20170612-COMP",NA,"TALL_002-M-20170612-COMP-DNA1","BMI_Plate41WellF7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,23,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T213800Z"
"a255b209-f111-401e-8949-d2337a39fd6b","D08","TALL","TALL_007.basePlot.bgc","Battelle Applied Genomics","2017-06-12 16:35:00","2018-03-19","TALL_007-O-20170612-COMP",NA,"TALL_007-O-20170612-COMP-DNA1","BMI_Plate41WellF12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,27,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T213800Z"
"63374b09-46c1-4eaa-ad9f-ada1761aa80e","D08","TALL","TALL_007.basePlot.bgc","Battelle Applied Genomics","2017-06-12 17:01:00","2018-03-19","TALL_007-M-20170612-COMP",NA,"TALL_007-M-20170612-COMP-DNA1","BMI_Plate41WellF11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,18,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T213800Z"
"07987b8b-2316-4ecf-9e9d-ca5db2749387","D08","TALL","TALL_006.basePlot.bgc","Battelle Applied Genomics","2017-06-12 18:26:00","2018-03-19","TALL_006-M-20170612-COMP",NA,"TALL_006-M-20170612-COMP-DNA1","BMI_Plate41WellF10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,16,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T213800Z"
"2ab3d6ef-7bf2-449e-9525-b9ea36af4fd6","D08","TALL","TALL_004.basePlot.bgc","Battelle Applied Genomics","2017-06-12 19:15:00","2018-03-19","TALL_004-M-20170612-COMP",NA,"TALL_004-M-20170612-COMP-DNA1","BMI_Plate41WellF9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,6.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T213800Z"
